Month,Total_Projection,Stock_Total,Stock_Flow
2025-01,7.369642826470468,66.5,59.13035717352953
2025-02,5.426454193142387,66.5,53.70390298038714
2025-03,6.2780473406442585,66.5,47.425855639742885
2025-04,5.567319032877924,66.5,41.85853660686496
2025-05,5.809585013797646,66.5,36.048951593067315
2025-06,4.609468952787354,66.5,31.439482640279962
2025-07,7.0814931221707225,66.5,24.35798951810924
2025-08,12.131482484612365,66.5,12.226507033496874
2025-09,14.087113349126838,66.5,-1.8606063156299637
2025-10,17.150563485144087,66.5,-19.01116980077405
2025-11,13.416020873753263,66.5,-32.42719067452731
2025-12,9.542784759878712,66.5,-41.969975434406024
