Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,10.454711576282818,328.4,47.9,376.29999999999995,365.84528842371714
2025-02,7.56046992777032,328.4,47.9,376.29999999999995,358.2848184959468
2025-03,8.917581067157649,328.4,47.9,376.29999999999995,349.36723742878917
2025-04,8.262307768244865,328.4,47.9,376.29999999999995,341.1049296605443
2025-05,9.037198619014832,328.4,47.9,376.29999999999995,332.0677310415295
2025-06,7.651262112076084,328.4,47.9,376.29999999999995,324.4164689294534
2025-07,11.052328473261422,328.4,47.9,376.29999999999995,313.364140456192
2025-08,19.70950343326456,328.4,47.9,376.29999999999995,293.65463702292743
2025-09,22.393959849541112,328.4,47.9,376.29999999999995,271.26067717338634
2025-10,26.884703871885595,328.4,47.9,376.29999999999995,244.37597330150075
2025-11,22.38801454565168,328.4,47.9,376.29999999999995,221.98795875584906
2025-12,13.460035567543263,328.4,47.9,376.29999999999995,208.5279231883058
